Session: B
Start: 14.09.2025 15:38:51
End: 14.09.2025 16:17:25
Duration: 38 minutes
Data Points: 210

Timestamp,Date,Time,Temperature,Humidity,Gas1,Gas2,Battery
1757857973288,2025-09-14,15:52:53,25.55543,67.16258,1218.0,0.0,85.03961
1757857984178,2025-09-14,15:53:04,25.57145,67.15343,1279.0,1.0,85.03961
1757857995562,2025-09-14,15:53:15,25.56611,67.14885,1271.0,0.0,85.30051
1757858006455,2025-09-14,15:53:26,25.56344,67.17479,1273.0,2.0,85.30051
1757858017343,2025-09-14,15:53:37,25.57946,67.16716,1281.0,2.0,84.77865
1757858028730,2025-09-14,15:53:48,25.59014,67.16869,1311.0,0.0,85.56148
1757858039618,2025-09-14,15:53:59,25.60616,67.1519,1285.0,3.0,85.03961
1757858050509,2025-09-14,15:54:10,25.61685,67.14732,1295.0,0.0,85.03961
1757858061895,2025-09-14,15:54:21,25.60349,67.11986,1266.0,1.0,84.77865
1757858072784,2025-09-14,15:54:32,25.61418,67.13969,1338.0,3.0,84.77865
1757858084169,2025-09-14,15:54:44,25.63554,67.12901,1335.0,0.0,85.56148
1757858095058,2025-09-14,15:54:55,25.64088,67.11681,1328.0,0.0,85.30051
1757858105949,2025-09-14,15:55:05,25.61952,67.11223,1331.0,0.0,85.30051
1757858117336,2025-09-14,15:55:17,25.63287,67.09697,1328.0,3.0,85.03961
1757858128224,2025-09-14,15:55:28,25.64355,67.08171,1360.0,0.0,85.03961
1757858139113,2025-09-14,15:55:39,25.68093,67.11223,1304.0,0.0,85.30051
1757858150498,2025-09-14,15:55:50,25.67559,67.03136,1366.0,0.0,85.30051
1757858161390,2025-09-14,15:56:01,25.67025,67.06035,1368.0,3.0,85.30051
1757858173273,2025-09-14,15:56:13,25.66758,67.04509,1364.0,0.0,86.08334
1757858183664,2025-09-14,15:56:23,25.69429,67.07256,1354.0,0.0,85.03961
1757858194555,2025-09-14,15:56:34,25.67826,67.0634,1373.0,1.0,85.56148
1757858205940,2025-09-14,15:56:45,25.67826,67.02983,1346.0,0.0,84.77865
1757858216827,2025-09-14,15:56:56,25.69429,67.03899,1407.0,0.0,85.30051
1757858227717,2025-09-14,15:57:07,25.72366,67.03899,1380.0,3.0,86.08334
1757858239105,2025-09-14,15:57:19,25.71298,67.03746,1382.0,0.0,85.03961
1757858249994,2025-09-14,15:57:29,25.73968,67.08018,1412.0,0.0,85.30051
1757858260885,2025-09-14,15:57:40,25.72366,67.04814,1407.0,0.0,83.21299
1757858272271,2025-09-14,15:57:52,25.73434,67.03288,1394.0,0.0,85.30051
1757858283159,2025-09-14,15:58:03,25.75303,66.99779,1391.0,0.0,85.30051
1757858294546,2025-09-14,15:58:14,25.74235,67.03746,1403.0,0.0,85.82245
1757858305436,2025-09-14,15:58:25,25.76371,67.04204,1430.0,0.0,85.30051
1757858316324,2025-09-14,15:58:36,25.76371,67.02525,1423.0,0.0,85.30051
1757858327711,2025-09-14,15:58:47,25.77974,66.99168,1410.0,2.0,85.30051
1757858338601,2025-09-14,15:58:58,25.79309,67.00999,1431.0,0.0,85.30051
1757858349491,2025-09-14,15:59:09,25.78775,67.02068,1414.0,0.0,85.82245
1757858360876,2025-09-14,15:59:20,25.79309,66.95964,1409.0,0.0,85.03961
1757858371769,2025-09-14,15:59:31,25.80377,66.93675,1453.0,2.0,85.56148
1757858383151,2025-09-14,15:59:43,25.81445,67.01457,1444.0,0.0,85.56148
1757858394040,2025-09-14,15:59:54,25.8278,66.95659,1452.0,0.0,85.30051
1757858404932,2025-09-14,16:00:04,25.81178,66.99016,1446.0,0.0,85.30051
1757858416316,2025-09-14,16:00:16,25.80644,66.97643,1436.0,0.0,85.30051
1757858427206,2025-09-14,16:00:27,25.84382,66.94743,1461.0,0.0,85.30051
1757858438097,2025-09-14,16:00:38,25.83848,66.98405,1451.0,0.0,84.77865
1757858449480,2025-09-14,16:00:49,25.84115,66.98253,1473.0,0.0,85.56148
1757858460370,2025-09-14,16:01:00,25.83581,66.98558,1513.0,0.0,85.30051
1757858471757,2025-09-14,16:01:11,25.85718,66.95659,1471.0,0.0,85.30051
1757858482647,2025-09-14,16:01:22,25.86786,66.97643,1518.0,0.0,85.03961
1757858493537,2025-09-14,16:01:33,25.87854,66.97032,1510.0,0.0,85.03961
1757858504921,2025-09-14,16:01:44,25.87053,66.94896,1530.0,0.0,85.30051
1757858515812,2025-09-14,16:01:55,25.86519,66.96117,1522.0,0.0,85.03961
1757858526701,2025-09-14,16:02:06,25.90257,66.99779,1531.0,0.0,85.30051
1757858538087,2025-09-14,16:02:18,25.89189,67.02831,1542.0,1.0,85.56148
1757858548977,2025-09-14,16:02:28,25.91325,66.95811,1545.0,0.0,85.30051
1757858560361,2025-09-14,16:02:40,25.88388,66.99931,1544.0,1.0,85.30051
1757858571253,2025-09-14,16:02:51,25.92126,66.91997,1545.0,0.0,85.30051
1757858582141,2025-09-14,16:03:02,25.91058,66.90166,1574.0,0.0,85.82245
1757858593527,2025-09-14,16:03:13,25.91592,66.95659,1569.0,1.0,85.03961
1757858604417,2025-09-14,16:03:24,25.94263,66.94133,1593.0,0.0,85.30051
1757858615308,2025-09-14,16:03:35,25.93461,66.94591,1559.0,0.0,85.56148
1757858626693,2025-09-14,16:03:46,25.92393,66.91844,1524.0,0.0,84.77865
1757858637582,2025-09-14,16:03:57,25.91325,66.94133,1579.0,0.0,85.03961
1757858648966,2025-09-14,16:04:08,25.93996,66.92607,1580.0,0.0,85.30051
1757858659853,2025-09-14,16:04:19,25.95598,66.92455,1608.0,0.0,85.30051
1757858670747,2025-09-14,16:04:30,25.96933,66.92607,1592.0,4.0,85.30051
1757858682133,2025-09-14,16:04:42,25.95865,66.90623,1600.0,0.0,85.82245
1757858693521,2025-09-14,16:04:53,25.95331,66.88487,1585.0,0.0,85.03961
1757858703911,2025-09-14,16:05:03,25.98001,66.91081,1594.0,0.0,85.30051
1757858715296,2025-09-14,16:05:15,25.95865,66.88182,1627.0,1.0,85.30051
1757858726188,2025-09-14,16:05:26,25.96132,66.88029,1632.0,0.0,85.82245
1757858737574,2025-09-14,16:05:37,25.97734,66.85435,1587.0,0.0,85.03961
1757858748462,2025-09-14,16:05:48,25.972,66.87419,1642.0,3.0,85.30051
1757858759354,2025-09-14,16:05:59,26.00404,66.8391,1630.0,0.0,84.25678
1757858770738,2025-09-14,16:06:10,25.9987,66.84215,1615.0,4.0,85.56148
1757858781631,2025-09-14,16:06:21,26.00137,66.83299,1674.0,0.0,85.03961
1757858792517,2025-09-14,16:06:32,26.00137,66.84062,1669.0,2.0,85.56148
1757858803903,2025-09-14,16:06:43,26.00671,66.85435,1656.0,0.0,85.30051
1757858814794,2025-09-14,16:06:54,26.0174,66.85588,1663.0,0.0,84.77865
1757858826178,2025-09-14,16:07:06,26.01205,66.85893,1641.0,0.0,85.03961
1757858837069,2025-09-14,16:07:17,26.03609,66.83604,1680.0,0.0,85.30051
1757858847958,2025-09-14,16:07:27,26.02007,66.85435,1701.0,0.0,84.25678
1757858859840,2025-09-14,16:07:39,26.03075,66.84825,1667.0,0.0,85.30051
1757858870234,2025-09-14,16:07:50,26.03075,66.84825,1734.0,0.0,85.03961
1757858881123,2025-09-14,16:08:01,26.04143,66.83299,1683.0,0.0,85.03961
1757858892509,2025-09-14,16:08:12,26.03876,66.81773,1675.0,0.0,84.77865
1757858903398,2025-09-14,16:08:23,26.0441,66.79942,1720.0,0.0,85.30051
1757858914783,2025-09-14,16:08:34,26.04944,66.82079,1699.0,0.0,88.6928
1757858925674,2025-09-14,16:08:45,26.06546,66.81926,1740.0,0.0,85.30051
1757858936563,2025-09-14,16:08:56,26.04944,66.82079,1723.0,1.0,85.30051
1757858947949,2025-09-14,16:09:07,26.05745,66.81468,1736.0,0.0,85.03961
1757858958839,2025-09-14,16:09:18,26.06279,66.81163,1704.0,1.0,84.77865
1757858969736,2025-09-14,16:09:29,26.07881,66.8101,1730.0,0.0,85.30051
1757858981115,2025-09-14,16:09:41,26.07881,66.8101,1718.0,0.0,85.56148
1757858992003,2025-09-14,16:09:52,26.05745,66.81468,1754.0,0.0,84.77865
1757859003391,2025-09-14,16:10:03,26.07614,66.81163,1748.0,0.0,85.30051
1757859014279,2025-09-14,16:10:14,26.10285,66.77196,1764.0,0.0,85.03961
1757859025665,2025-09-14,16:10:25,26.07614,66.82079,1740.0,0.0,84.77865
1757859036555,2025-09-14,16:10:36,26.09751,66.81621,1761.0,0.0,85.30051
1757859047443,2025-09-14,16:10:47,26.08682,66.76433,1769.0,0.0,85.03961
1757859058335,2025-09-14,16:10:58,26.09484,66.76891,1778.0,0.0,85.30051
1757859069719,2025-09-14,16:11:09,26.07881,66.79485,1791.0,0.0,85.30051
1757859080609,2025-09-14,16:11:20,26.11086,66.77501,1790.0,0.0,84.77865
1757859091998,2025-09-14,16:11:31,26.11086,66.79942,1800.0,0.0,84.77865
1757859102884,2025-09-14,16:11:42,26.11086,66.77501,1798.0,0.0,85.03961
1757859113776,2025-09-14,16:11:53,26.11353,66.77348,1821.0,0.0,85.03961
1757859125658,2025-09-14,16:12:05,26.12955,66.75517,1824.0,0.0,85.03961
1757859136050,2025-09-14,16:12:16,26.12421,66.79179,1850.0,0.0,85.30051
1757859146940,2025-09-14,16:12:26,26.15625,66.77196,1848.0,0.0,84.77865
1757859158324,2025-09-14,16:12:38,26.16159,66.71854,1840.0,0.0,84.77865
1757859169216,2025-09-14,16:12:49,26.11086,66.7506,1860.0,0.0,84.77865
1757859180105,2025-09-14,16:13:00,26.15358,66.76433,1849.0,0.0,84.51768
1757859191490,2025-09-14,16:13:11,26.13756,66.7506,1851.0,0.0,85.03961
1757859202380,2025-09-14,16:13:22,26.13756,66.76738,1854.0,2.0,85.30051
1757859214263,2025-09-14,16:13:34,26.15892,66.8101,1885.0,0.0,85.03961
1757859224661,2025-09-14,16:13:44,26.16159,66.73533,1875.0,0.0,85.03961
1757859235545,2025-09-14,16:13:55,26.17227,66.80247,1872.0,0.0,84.77865
1757859246931,2025-09-14,16:14:06,26.15625,66.75517,1901.0,0.0,84.77865
1757859257819,2025-09-14,16:14:17,26.17761,66.79942,1939.0,0.0,84.77865
1757859268710,2025-09-14,16:14:28,26.15625,66.7628,1864.0,0.0,85.30051
1757859280589,2025-09-14,16:14:40,26.17494,66.74296,1863.0,0.0,84.77865
1757859290985,2025-09-14,16:14:50,26.17494,66.74296,1890.0,0.0,85.03961
1757859302371,2025-09-14,16:15:02,26.18563,66.78569,1913.0,0.0,85.82245
1757859313260,2025-09-14,16:15:13,26.17494,66.76738,1894.0,0.0,83.99582
1757859324151,2025-09-14,16:15:24,26.19097,66.75822,1920.0,0.0,85.30051
1757859335535,2025-09-14,16:15:35,26.20966,66.7628,1941.0,0.0,85.56148
1757859346425,2025-09-14,16:15:46,26.18295,66.73838,1940.0,0.0,85.03961
1757859357814,2025-09-14,16:15:57,26.22034,66.78874,1881.0,0.0,85.30051
1757859368701,2025-09-14,16:16:08,26.22034,66.75517,1937.0,0.0,85.03961
1757859379592,2025-09-14,16:16:19,26.19898,66.76891,1950.0,0.0,85.56148
1757859390975,2025-09-14,16:16:30,26.22835,66.79179,1931.0,0.0,85.82245
1757859402360,2025-09-14,16:16:42,26.23369,66.74754,1929.0,0.0,85.03961
1757859412755,2025-09-14,16:16:52,26.21767,66.83147,1958.0,0.0,85.56148
1757859424141,2025-09-14,16:17:04,26.21767,66.78264,1941.0,0.0,85.30051
1757859435031,2025-09-14,16:17:15,26.21767,66.75822,1973.0,0.0,85.56148
1757859445920,2025-09-14,16:17:25,26.22034,66.77196,1969.0,0.0,85.30051
